"","ensemblID","reactomeID","pwDesc"
"7244","ENSMUSP00000000500","R-MMU-5654689","PI-3K cascade:FGFR1"
"7245","ENSMUSP00000000500","R-MMU-190236","Signaling by FGFR"
"7246","ENSMUSP00000002412","R-MMU-1630316","Glycosaminoglycan metabolism"
"7247","ENSMUSP00000002412","R-MMU-2022870","Chondroitin sulfate biosynthesis"
"7248","ENSMUSP00000002412","R-MMU-3000178","ECM proteoglycans"
"7249","ENSMUSP00000002412","R-MMU-1474244","Extracellular matrix organization"
"7250","ENSMUSP00000002412","R-MMU-1971475","A tetrasaccharide linker sequence is required for GAG synthesis"
"7251","ENSMUSP00000002412","R-MMU-2022923","Dermatan sulfate biosynthesis"
"7252","ENSMUSP00000002412","R-MMU-1793185","Chondroitin sulfate/dermatan sulfate metabolism"
"7253","ENSMUSP00000002412","R-MMU-2024101","CS/DS degradation"
"7254","ENSMUSP00000002412","R-MMU-1638091","Heparan sulfate/heparin (HS-GAG) metabolism"
"7255","ENSMUSP00000002412","R-MMU-1430728","Metabolism"
"7256","ENSMUSP00000002412","R-MMU-71387","Metabolism of carbohydrates"
"7257","ENSMUSP00000003397","R-MMU-1280218","Adaptive Immune System"
"7258","ENSMUSP00000003397","R-MMU-2132295","MHC class II antigen presentation"
"7259","ENSMUSP00000003397","R-MMU-199992","trans-Golgi Network Vesicle Budding"
"7260","ENSMUSP00000003397","R-MMU-168256","Immune System"
"7261","ENSMUSP00000003397","R-MMU-5653656","Vesicle-mediated transport"
"7262","ENSMUSP00000003397","R-MMU-421837","Clathrin derived vesicle budding"
"7263","ENSMUSP00000003397","R-MMU-432722","Golgi Associated Vesicle Biogenesis"
"7264","ENSMUSP00000003397","R-MMU-199991","Membrane Trafficking"
"7265","ENSMUSP00000003397","R-MMU-432720","Lysosome Vesicle Biogenesis"
"7266","ENSMUSP00000005452","R-MMU-177929","Signaling by EGFR"
"7267","ENSMUSP00000005452","R-MMU-5654712","FRS-mediated FGFR4 signaling"
"7268","ENSMUSP00000005452","R-MMU-5654719","SHC-mediated cascade:FGFR4"
"7269","ENSMUSP00000005452","R-MMU-2404192","Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"
"7270","ENSMUSP00000005452","R-MMU-422475","Axon guidance"
"7271","ENSMUSP00000005452","R-MMU-74751","Insulin receptor signalling cascade"
"7272","ENSMUSP00000005452","R-MMU-190322","FGFR4 ligand binding and activation"
"7273","ENSMUSP00000005452","R-MMU-451927","Interleukin-2 signaling"
"7274","ENSMUSP00000005452","R-MMU-1236394","Signaling by ERBB4"
"7275","ENSMUSP00000005452","R-MMU-1307965","betaKlotho-mediated ligand binding"
"7276","ENSMUSP00000005452","R-MMU-5683057","MAPK family signaling cascades"
"7277","ENSMUSP00000005452","R-MMU-5654708","Downstream signaling of activated FGFR3"
"7278","ENSMUSP00000005452","R-MMU-5654736","Signaling by FGFR1"
"7279","ENSMUSP00000005452","R-MMU-5654706","FRS-mediated FGFR3 signaling"
"7280","ENSMUSP00000005452","R-MMU-1280215","Cytokine Signaling in Immune system"
"7281","ENSMUSP00000005452","R-MMU-912526","Interleukin receptor SHC signaling"
"7282","ENSMUSP00000005452","R-MMU-1257604","PIP3 activates AKT signaling"
"7283","ENSMUSP00000005452","R-MMU-512988","Interleukin-3"
"7284","ENSMUSP00000005452","R-MMU-109704","PI3K Cascade"
"7285","ENSMUSP00000005452","R-MMU-5654695","PI-3K cascade:FGFR2"
"7286","ENSMUSP00000005452","R-MMU-167044","Signalling to RAS"
"7287","ENSMUSP00000005452","R-MMU-194138","Signaling by VEGF"
"7288","ENSMUSP00000005452","R-MMU-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"7289","ENSMUSP00000005452","R-MMU-5654228","Phospholipase C-mediated cascade"
"7290","ENSMUSP00000005452","R-MMU-2454202","Fc epsilon receptor (FCERI) signaling"
"7291","ENSMUSP00000005452","R-MMU-5654716","Downstream signaling of activated FGFR4"
"7292","ENSMUSP00000005452","R-MMU-5218921","VEGFR2 mediated cell proliferation"
"7293","ENSMUSP00000005452","R-MMU-912526","Interleukin receptor SHC signaling"
"7294","ENSMUSP00000005452","R-MMU-2871796","FCERI mediated MAPK activation"
"7295","ENSMUSP00000005452","R-MMU-187706","Signalling to p38 via RIT and RIN"
"7296","ENSMUSP00000005452","R-MMU-109704","PI3K Cascade"
"7297","ENSMUSP00000005452","R-MMU-198203","PI3K/AKT activation"
"7298","ENSMUSP00000005452","R-MMU-5654696","Downstream signaling of activated FGFR2"
"7299","ENSMUSP00000005452","R-MMU-5654700","FRS-mediated FGFR2 signaling"
"7300","ENSMUSP00000005452","R-MMU-1266738","Developmental Biology"
"7301","ENSMUSP00000005452","R-MMU-372790","Signaling by GPCR"
"7302","ENSMUSP00000005452","R-MMU-5654693","FRS-mediated FGFR1 signaling"
"7303","ENSMUSP00000005452","R-MMU-1280218","Adaptive Immune System"
"7304","ENSMUSP00000005452","R-MMU-5654741","Signaling by FGFR3"
"7305","ENSMUSP00000005452","R-MMU-2424491","DAP12 signaling"
"7306","ENSMUSP00000005452","R-MMU-5654687","Downstream signaling of activated FGFR1"
"7307","ENSMUSP00000005452","R-MMU-449147","Signaling by Interleukins"
"7308","ENSMUSP00000005452","R-MMU-1250342","PI3K events in ERBB4 signaling"
"7309","ENSMUSP00000005452","R-MMU-881907","Gastrin-CREB signalling pathway via PKC and MAPK"
"7310","ENSMUSP00000005452","R-MMU-5654733","Negative regulation of FGFR4 signaling"
"7311","ENSMUSP00000005452","R-MMU-166520","Signalling by NGF"
"7312","ENSMUSP00000005452","R-MMU-162582","Signal Transduction"
"7313","ENSMUSP00000005452","R-MMU-74752","Signaling by Insulin receptor"
"7314","ENSMUSP00000005452","R-MMU-112399","IRS-mediated signalling"
"7315","ENSMUSP00000005452","R-MMU-112412","SOS-mediated signalling"
"7316","ENSMUSP00000005452","R-MMU-6811558","PI5P"
"7317","ENSMUSP00000005452","R-MMU-112412","SOS-mediated signalling"
"7318","ENSMUSP00000005452","R-MMU-112399","IRS-mediated signalling"
"7319","ENSMUSP00000005452","R-MMU-2428928","IRS-related events triggered by IGF1R"
"7320","ENSMUSP00000005452","R-MMU-5654710","PI-3K cascade:FGFR3"
"7321","ENSMUSP00000005452","R-MMU-2428924","IGF1R signaling cascade"
"7322","ENSMUSP00000005452","R-MMU-5673001","RAF/MAP kinase cascade"
"7323","ENSMUSP00000005452","R-MMU-5654720","PI-3K cascade:FGFR4"
"7324","ENSMUSP00000005452","R-MMU-4420097","VEGFA-VEGFR2 Pathway"
"7325","ENSMUSP00000005452","R-MMU-170984","ARMS-mediated activation"
"7326","ENSMUSP00000005452","R-MMU-2172127","DAP12 interactions"
"7327","ENSMUSP00000005452","R-MMU-169893","Prolonged ERK activation events"
"7328","ENSMUSP00000005452","R-MMU-375165","NCAM signaling for neurite out-growth"
"7329","ENSMUSP00000005452","R-MMU-187687","Signalling to ERKs"
"7330","ENSMUSP00000005452","R-MMU-199418","Negative regulation of the PI3K/AKT network"
"7331","ENSMUSP00000005452","R-MMU-983705","Signaling by the B Cell Receptor (BCR)"
"7332","ENSMUSP00000005452","R-MMU-5654738","Signaling by FGFR2"
"7333","ENSMUSP00000005452","R-MMU-2586552","Signaling by Leptin"
"7334","ENSMUSP00000005452","R-MMU-187037","NGF signalling via TRKA from the plasma membrane"
"7335","ENSMUSP00000005452","R-MMU-1250347","SHC1 events in ERBB4 signaling"
"7336","ENSMUSP00000005452","R-MMU-186763","Downstream signal transduction"
"7337","ENSMUSP00000005452","R-MMU-170968","Frs2-mediated activation"
"7338","ENSMUSP00000005452","R-MMU-186797","Signaling by PDGF"
"7339","ENSMUSP00000005452","R-MMU-179812","GRB2 events in EGFR signaling"
"7340","ENSMUSP00000005452","R-MMU-5654743","Signaling by FGFR4"
"7341","ENSMUSP00000005452","R-MMU-180292","GAB1 signalosome"
"7342","ENSMUSP00000005452","R-MMU-168249","Innate Immune System"
"7343","ENSMUSP00000005452","R-MMU-168256","Immune System"
"7344","ENSMUSP00000005452","R-MMU-180336","SHC1 events in EGFR signaling"
"7345","ENSMUSP00000005452","R-MMU-1168372","Downstream signaling events of B Cell Receptor (BCR)"
"7346","ENSMUSP00000005452","R-MMU-5684996","MAPK1/MAPK3 signaling"
"7347","ENSMUSP00000005452","R-MMU-1433557","Signaling by SCF-KIT"
"7348","ENSMUSP00000005452","R-MMU-5654689","PI-3K cascade:FGFR1"
"7349","ENSMUSP00000005452","R-MMU-190236","Signaling by FGFR"
"7350","ENSMUSP00000006094","R-MMU-211945","Phase 1 - Functionalization of compounds"
"7351","ENSMUSP00000006094","R-MMU-211897","Cytochrome P450 - arranged by substrate type"
"7352","ENSMUSP00000006094","R-MMU-211981","Xenobiotics"
"7353","ENSMUSP00000006094","R-MMU-211859","Biological oxidations"
"7354","ENSMUSP00000006094","R-MMU-1430728","Metabolism"
"7355","ENSMUSP00000019906","R-MMU-388396","GPCR downstream signaling"
"7356","ENSMUSP00000019906","R-MMU-162582","Signal Transduction"
"7357","ENSMUSP00000019906","R-MMU-372790","Signaling by GPCR"
"7358","ENSMUSP00000019906","R-MMU-418555","G alpha (s) signalling events"
"7359","ENSMUSP00000022119","R-MMU-2262752","Cellular responses to stress"
"7360","ENSMUSP00000022119","R-MMU-1632852","Macroautophagy"
"7361","ENSMUSP00000022287","R-MMU-2473224","Antagonism of Activin by Follistatin"
"7362","ENSMUSP00000022287","R-MMU-1502540","Signaling by Activin"
"7363","ENSMUSP00000022287","R-MMU-162582","Signal Transduction"
"7364","ENSMUSP00000023590","R-MMU-114608","Platelet degranulation "
"7365","ENSMUSP00000023590","R-MMU-76005","Response to elevated platelet cytosolic Ca2+"
"7366","ENSMUSP00000023590","R-MMU-109582","Hemostasis"
"7367","ENSMUSP00000023590","R-MMU-76002","Platelet activation"
"7368","ENSMUSP00000023590","R-MMU-75205","Dissolution of Fibrin Clot"
"7369","ENSMUSP00000024766","R-MMU-6791226","Major pathway of rRNA processing in the nucleolus"
"7370","ENSMUSP00000024766","R-MMU-74160","Gene Expression"
"7371","ENSMUSP00000024766","R-MMU-72312","rRNA processing"
"7372","ENSMUSP00000025223","R-MMU-211945","Phase 1 - Functionalization of compounds"
"7373","ENSMUSP00000025223","R-MMU-211897","Cytochrome P450 - arranged by substrate type"
"7374","ENSMUSP00000025223","R-MMU-556833","Metabolism of lipids and lipoproteins"
"7375","ENSMUSP00000025223","R-MMU-193993","Mineralocorticoid biosynthesis"
"7376","ENSMUSP00000025223","R-MMU-196071","Metabolism of steroid hormones"
"7377","ENSMUSP00000025223","R-MMU-211859","Biological oxidations"
"7378","ENSMUSP00000025223","R-MMU-211976","Endogenous sterols"
"7379","ENSMUSP00000025223","R-MMU-1430728","Metabolism"
"7380","ENSMUSP00000025223","R-MMU-194002","Glucocorticoid biosynthesis"
"7381","ENSMUSP00000025946","R-MMU-211945","Phase 1 - Functionalization of compounds"
"7382","ENSMUSP00000025946","R-MMU-5362517","Signaling by Retinoic Acid"
"7383","ENSMUSP00000025946","R-MMU-211897","Cytochrome P450 - arranged by substrate type"
"7384","ENSMUSP00000025946","R-MMU-211916","Vitamins"
"7385","ENSMUSP00000025946","R-MMU-5365859","RA biosynthesis pathway"
"7386","ENSMUSP00000025946","R-MMU-162582","Signal Transduction"
"7387","ENSMUSP00000025946","R-MMU-211859","Biological oxidations"
"7388","ENSMUSP00000025946","R-MMU-1430728","Metabolism"
"7389","ENSMUSP00000026266","R-MMU-70326","Glucose metabolism"
"7390","ENSMUSP00000026266","R-MMU-1430728","Metabolism"
"7391","ENSMUSP00000026266","R-MMU-71387","Metabolism of carbohydrates"
"7392","ENSMUSP00000027153","R-MMU-556833","Metabolism of lipids and lipoproteins"
"7393","ENSMUSP00000027153","R-MMU-535734","Fatty acid"
"7394","ENSMUSP00000027153","R-MMU-77286","mitochondrial fatty acid beta-oxidation of saturated fatty acids"
"7395","ENSMUSP00000027153","R-MMU-77310","Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA"
"7396","ENSMUSP00000027153","R-MMU-77285","Beta oxidation of myristoyl-CoA to lauroyl-CoA"
"7397","ENSMUSP00000027153","R-MMU-1430728","Metabolism"
"7398","ENSMUSP00000027153","R-MMU-77289","Mitochondrial Fatty Acid Beta-Oxidation"
"7399","ENSMUSP00000032322","R-MMU-195721","Signaling by Wnt"
"7400","ENSMUSP00000032322","R-MMU-4641263","Regulation of FZD by ubiquitination"
"7401","ENSMUSP00000032322","R-MMU-162582","Signal Transduction"
"7402","ENSMUSP00000032322","R-MMU-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane"
"7403","ENSMUSP00000032322","R-MMU-3772470","Negative regulation of TCF-dependent signaling by WNT ligand antagonists"
"7404","ENSMUSP00000032322","R-MMU-201681","TCF dependent signaling in response to WNT"
"7405","ENSMUSP00000032336","R-MMU-1483115","Hydrolysis of LPC"
"7406","ENSMUSP00000032336","R-MMU-1482922","Acyl chain remodelling of PI"
"7407","ENSMUSP00000032336","R-MMU-556833","Metabolism of lipids and lipoproteins"
"7408","ENSMUSP00000032336","R-MMU-1482839","Acyl chain remodelling of PE"
"7409","ENSMUSP00000032336","R-MMU-1483206","Glycerophospholipid biosynthesis"
"7410","ENSMUSP00000032336","R-MMU-1482788","Acyl chain remodelling of PC"
"7411","ENSMUSP00000032336","R-MMU-1430728","Metabolism"
"7412","ENSMUSP00000032336","R-MMU-1483257","Phospholipid metabolism"
"7413","ENSMUSP00000032419","R-MMU-392499","Metabolism of proteins"
"7414","ENSMUSP00000032419","R-MMU-446193","Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide"
"7415","ENSMUSP00000032419","R-MMU-4085001","Sialic acid metabolism"
"7416","ENSMUSP00000032419","R-MMU-597592","Post-translational protein modification"
"7417","ENSMUSP00000032419","R-MMU-446219","Synthesis of substrates in N-glycan biosythesis"
"7418","ENSMUSP00000032419","R-MMU-446203","Asparagine N-linked glycosylation"
"7419","ENSMUSP00000032710","R-MMU-382551","Transmembrane transport of small molecules"
"7420","ENSMUSP00000032710","R-MMU-425407","SLC-mediated transmembrane transport"
"7421","ENSMUSP00000032710","R-MMU-425393","Transport of inorganic cations/anions and amino acids/oligopeptides"
"7422","ENSMUSP00000032710","R-MMU-428643","Organic anion transporters"
"7423","ENSMUSP00000033877","R-MMU-74158","RNA Polymerase III Transcription"
"7424","ENSMUSP00000033877","R-MMU-74160","Gene Expression"
"7425","ENSMUSP00000033877","R-MMU-76046","RNA Polymerase III Transcription Initiation"
"7426","ENSMUSP00000033877","R-MMU-76071","RNA Polymerase III Transcription Initiation From Type 3 Promoter"
"7427","ENSMUSP00000033877","R-MMU-504046","RNA Polymerase I"
"7428","ENSMUSP00000036110","R-MMU-6783310","Fanconi Anemia Pathway"
"7429","ENSMUSP00000036110","R-MMU-73894","DNA Repair"
"7430","ENSMUSP00000036258","R-MMU-211945","Phase 1 - Functionalization of compounds"
"7431","ENSMUSP00000036258","R-MMU-211859","Biological oxidations"
"7432","ENSMUSP00000036258","R-MMU-1430728","Metabolism"
"7433","ENSMUSP00000036765","R-MMU-392499","Metabolism of proteins"
"7434","ENSMUSP00000036765","R-MMU-416476","G alpha (q) signalling events"
"7435","ENSMUSP00000036765","R-MMU-388396","GPCR downstream signaling"
"7436","ENSMUSP00000036765","R-MMU-5683826","Surfactant metabolism"
"7437","ENSMUSP00000036765","R-MMU-881907","Gastrin-CREB signalling pathway via PKC and MAPK"
"7438","ENSMUSP00000036765","R-MMU-162582","Signal Transduction"
"7439","ENSMUSP00000036765","R-MMU-372790","Signaling by GPCR"
"7440","ENSMUSP00000036765","R-MMU-416476","G alpha (q) signalling events"
"7441","ENSMUSP00000036765","R-MMU-373076","Class A/1 (Rhodopsin-like receptors)"
"7442","ENSMUSP00000036765","R-MMU-418038","Nucleotide-like (purinergic) receptors"
"7443","ENSMUSP00000036765","R-MMU-500792","GPCR ligand binding"
"7444","ENSMUSP00000036765","R-MMU-417957","P2Y receptors"
"7445","ENSMUSP00000038555","R-MMU-70263","Gluconeogenesis"
"7446","ENSMUSP00000038555","R-MMU-70326","Glucose metabolism"
"7447","ENSMUSP00000038555","R-MMU-1430728","Metabolism"
"7448","ENSMUSP00000038555","R-MMU-71387","Metabolism of carbohydrates"
"7449","ENSMUSP00000039810","R-MMU-196849","Metabolism of water-soluble vitamins and cofactors"
"7450","ENSMUSP00000039810","R-MMU-156581","Methylation"
"7451","ENSMUSP00000039810","R-MMU-196854","Metabolism of vitamins and cofactors"
"7452","ENSMUSP00000039810","R-MMU-196741","Cobalamin (Cbl"
"7453","ENSMUSP00000039810","R-MMU-156580","Phase II conjugation"
"7454","ENSMUSP00000039810","R-MMU-1614635","Sulfur amino acid metabolism"
"7455","ENSMUSP00000039810","R-MMU-211859","Biological oxidations"
"7456","ENSMUSP00000039810","R-MMU-1430728","Metabolism"
"7457","ENSMUSP00000039810","R-MMU-71291","Metabolism of amino acids and derivatives"
"7458","ENSMUSP00000040249","R-MMU-2187335","The retinoid cycle in cones (daylight vision)"
"7459","ENSMUSP00000040249","R-MMU-162582","Signal Transduction"
"7460","ENSMUSP00000040249","R-MMU-2187338","Visual phototransduction"
"7461","ENSMUSP00000040249","R-MMU-2453902","The canonical retinoid cycle in rods (twilight vision)"
"7462","ENSMUSP00000041874","R-MMU-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"
"7463","ENSMUSP00000041874","R-MMU-2262752","Cellular responses to stress"
"7464","ENSMUSP00000041874","R-MMU-2262749","Cellular response to hypoxia"
"7465","ENSMUSP00000041874","R-MMU-1234174","Regulation of Hypoxia-inducible Factor (HIF) by oxygen"
"7466","ENSMUSP00000041963","R-MMU-392499","Metabolism of proteins"
"7467","ENSMUSP00000041963","R-MMU-5173105","O-linked glycosylation"
"7468","ENSMUSP00000041963","R-MMU-597592","Post-translational protein modification"
"7469","ENSMUSP00000041963","R-MMU-913709","O-linked glycosylation of mucins"
"7470","ENSMUSP00000041963","R-MMU-977068","Termination of O-glycan biosynthesis"
"7471","ENSMUSP00000042095","R-MMU-114608","Platelet degranulation "
"7472","ENSMUSP00000042095","R-MMU-76005","Response to elevated platelet cytosolic Ca2+"
"7473","ENSMUSP00000042095","R-MMU-109582","Hemostasis"
"7474","ENSMUSP00000042095","R-MMU-76002","Platelet activation"
"7475","ENSMUSP00000042232","R-MMU-388396","GPCR downstream signaling"
"7476","ENSMUSP00000042232","R-MMU-418594","G alpha (i) signalling events"
"7477","ENSMUSP00000042232","R-MMU-162582","Signal Transduction"
"7478","ENSMUSP00000042232","R-MMU-372790","Signaling by GPCR"
"7479","ENSMUSP00000042232","R-MMU-375276","Peptide ligand-binding receptors"
"7480","ENSMUSP00000042232","R-MMU-373076","Class A/1 (Rhodopsin-like receptors)"
"7481","ENSMUSP00000042232","R-MMU-500792","GPCR ligand binding"
"7482","ENSMUSP00000042232","R-MMU-444473","Formyl peptide receptors bind formyl peptides and many other ligands"
"7483","ENSMUSP00000045552","R-MMU-6807505","RNA polymerase II transcribes snRNA genes"
"7484","ENSMUSP00000045552","R-MMU-74160","Gene Expression"
"7485","ENSMUSP00000048348","R-MMU-5419276","Mitochondrial translation termination"
"7486","ENSMUSP00000048348","R-MMU-5368287","Mitochondrial translation"
"7487","ENSMUSP00000048348","R-MMU-5389840","Mitochondrial translation elongation"
"7488","ENSMUSP00000048348","R-MMU-1852241","Organelle biogenesis and maintenance"
"7489","ENSMUSP00000048849","R-MMU-5576893","Phase 2 - plateau phase"
"7490","ENSMUSP00000048849","R-MMU-397014","Muscle contraction"
"7491","ENSMUSP00000048849","R-MMU-5576890","Phase 3 - rapid repolarisation"
"7492","ENSMUSP00000048849","R-MMU-5576891","Cardiac conduction"
